female.id,delta_80,delta_79,delta_69,delta_68,delta_67,delta_57,delta_58,delta_46,delta_35,delta_56,delta_45,delta_24,delta_47,delta_14,delta_34,delta_23,delta_36,delta_3,delta_1,delta_70,delta_13,delta_81,delta_78,delta_25,delta_12,delta_59,delta_2,delta_17,delta_18,delta_28,delta_75,delta_64,delta_50,delta_39,delta_7,delta_73,mfcc_28,mfcc_54,mfcc_30,delta_51,delta_40,delta_62,delta_29,delta_31,mfcc_33
SAFL_01,-989.3148665,-1305.86149,-1031.52276,-1408.633128,-1535.311147,-1397.640393,-1018.749863,-1371.235836,-1327.557801,-1553.841437,-1549.670314,-1341.199507,-981.4674975,-1005.372854,-1493.415176,-1473.243155,-894.3405477,-980.0714312,-1450.222399,-541.4373516,-1295.145924,-505.7380465,-1435.116522,-971.3007003,-1462.638884,-542.3394443,-1261.279745,249.2649456,253.036391,238.2234121,90.90185223,50.43366375,206.7171667,250.1618881,264.856199,88.18578694,-13.85805966,8.757123636,23.61602072,87.01417716,110.302679,88.75169683,224.5582039,95.74469279,10.0618268
SAFL_01,-971.5888372,-1267.500416,-993.9384414,-1349.015075,-1487.982422,-1379.654142,-1010.506899,-1299.134564,-1318.455482,-1532.053176,-1480.409153,-1327.611277,-947.777523,-1014.083118,-1493.77893,-1487.965327,-918.589065,-999.9102966,-1461.818656,-519.5868356,-1308.260359,-480.4169985,-1410.995251,-945.4359192,-1465.39759,-524.1514444,-1274.707233,224.7362671,216.6629298,236.7564936,77.55503953,57.71621373,172.776856,224.2700002,227.4390691,74.11063585,-6.591465336,8.309438231,18.16107671,67.89497846,99.13481073,94.49542351,164.3219472,4.891941153,2.854090518
SAFL_01,-1029.459137,-1375.98295,-1038.211454,-1408.700575,-1543.622941,-1402.613082,-1027.953256,-1367.787037,-1330.711724,-1570.938701,-1563.285792,-1344.663222,-977.5467062,-1025.11183,-1489.026414,-1508.371577,-928.0767674,-989.6860703,-1485.064222,-558.8023431,-1314.627728,-544.8814152,-1509.10054,-1001.607524,-1488.944243,-533.3115164,-1289.686036,250.2882816,233.1733332,224.9280447,74.49745515,13.904121,220.43625,221.4590716,243.2349186,59.65843205,-5.95021002,6.871028537,28.13988954,77.31760169,108.9887696,62.3045379,208.9454949,75.46367712,9.969352621
SAFL_01,-977.0979385,-1298.756308,-990.3888054,-1343.13986,-1501.51536,-1334.082139,-976.3207313,-1334.705761,-1299.662948,-1501.152345,-1535.572535,-1303.470801,-960.3461183,-1011.152008,-1479.471766,-1462.747404,-898.2637134,-983.9645268,-1459.124841,-524.6102623,-1303.899359,-501.8313117,-1440.451471,-953.3266553,-1480.534954,-535.4753163,-1281.644589,215.9074657,247.6960923,221.5770222,28.16401743,16.03249631,193.539998,199.2026676,241.5250822,47.26883124,-5.696367705,7.394221492,16.97446901,70.62857164,73.48327044,75.38362326,193.1352605,36.69442862,7.56328383
SAFL_01,-1029.084483,-1323.029845,-975.1989941,-1341.443722,-1504.160725,-1334.266081,-966.8212639,-1325.564826,-1324.265725,-1524.001263,-1512.798024,-1308.543889,-940.019564,-1008.605439,-1498.399412,-1470.0999,-925.1609675,-982.6922425,-1472.244851,-523.6466738,-1295.152128,-526.181947,-1444.061144,-981.1349945,-1461.931305,-506.120375,-1280.236448,199.7063769,211.6915979,213.3012977,42.09343616,-2.589524253,192.7988209,227.0312128,230.3032274,66.2762114,-4.529124926,9.263077378,19.68801967,58.11051339,127.6474568,63.67700313,189.1443866,34.77548771,4.188151221
SAFL_01,-1008.896338,-1288.589571,-978.0763979,-1314.637364,-1454.774892,-1304.110171,-955.310864,-1305.333596,-1277.70712,-1444.140123,-1493.64848,-1284.577216,-930.5318654,-993.2187493,-1461.924225,-1438.001706,-867.1899044,-945.9265066,-1397.248721,-523.8067526,-1275.23533,-504.3513089,-1429.408533,-929.7095923,-1422.70494,-488.7978088,-1225.288379,187.9133533,217.9371834,222.4747311,66.17577891,31.65316586,181.3856758,228.9932833,219.9409276,73.67676985,-7.104816741,5.469086118,19.75455657,56.5850715,81.26034537,85.91131368,188.6510542,54.18570165,7.790372933
SAFL_01,-982.7169501,-1315.141501,-980.8618268,-1341.522367,-1491.154361,-1322.374878,-968.6955743,-1314.474006,-1306.990444,-1479.465353,-1508.325097,-1306.176676,-920.2075909,-996.4152433,-1485.331807,-1479.956152,-901.8850339,-965.9319923,-1442.122346,-523.4478817,-1299.828816,-497.4363692,-1445.217698,-966.7021421,-1478.122322,-501.4934311,-1258.01676,210.7837232,260.3747367,249.4669901,53.76540843,58.72047717,220.9761289,261.1287632,266.9246355,88.89172942,-4.463323334,10.08366205,21.14465683,125.2562636,186.3159075,114.3137848,273.0538345,108.4357848,11.51586665
SAFL_01,-1002.089485,-1318.675792,-985.2121999,-1360.560183,-1514.67631,-1362.556872,-980.3663477,-1331.871765,-1302.631536,-1533.800525,-1525.91431,-1284.432685,-935.2340308,-988.3304973,-1468.961582,-1445.830556,-878.7620429,-980.2566195,-1449.734968,-517.9028693,-1293.662215,-513.4338186,-1452.567164,-939.2909256,-1453.605016,-504.7199961,-1260.681168,199.5959525,194.1928406,256.8398869,58.91083051,28.83751209,219.0266598,246.8068469,271.8212057,96.64831989,-6.183835978,7.810140574,25.02709393,79.91773021,130.3790952,104.1191527,204.8857298,-22.58142261,1.6590068
SAFL_01,-1047.401515,-1372.488451,-1057.618437,-1413.461593,-1566.180276,-1365.878352,-991.3211933,-1323.026523,-1302.551132,-1540.051882,-1522.040848,-1295.978545,-928.39034,-1009.861756,-1473.101087,-1456.966575,-909.4373007,-1007.905974,-1462.378667,-580.6550988,-1280.264494,-545.8277015,-1519.436403,-950.0968767,-1465.131139,-517.4310621,-1275.901958,264.4517854,274.4412748,285.5022221,64.69672841,5.136995918,268.3362629,256.7979138,254.8499613,84.74380085,-7.425516228,13.27730149,25.90795343,123.3854421,168.714723,105.6316341,242.1225219,40.44268193,6.238482644
SAFL_01,-1026.756233,-1325.974397,-1038.634499,-1387.673334,-1554.099445,-1358.038622,-1002.388285,-1341.568523,-1329.543689,-1515.054808,-1537.30054,-1276.075195,-956.6971617,-990.8294245,-1488.993104,-1418.676281,-918.1710942,-975.9782476,-1412.499952,-566.6172012,-1248.716818,-528.4162264,-1460.41835,-970.9238614,-1418.962742,-525.6621919,-1244.064041,225.8719641,272.7781145,237.8836612,34.09076342,40.86072443,251.6526606,240.6956458,239.5911548,73.05094141,-9.067797907,13.38627761,22.61673067,113.6710916,125.7028319,107.2311773,207.6505445,24.52251192,5.066045094
SAFL_01,-999.396467,-1295.635142,-1035.802722,-1381.285903,-1516.616028,-1353.669682,-1007.180471,-1337.484565,-1291.26339,-1488.031831,-1514.376812,-1289.996316,-948.2057141,-1008.743768,-1449.977111,-1437.491758,-915.3658083,-994.8437673,-1446.033344,-542.2436914,-1275.651961,-505.8482738,-1445.579219,-985.9563879,-1462.642883,-513.9474658,-1259.888323,233.3154864,250.4135288,228.2799111,97.63118227,84.68145324,226.7619264,218.1293551,247.9239746,85.13685929,-8.508607635,12.53400826,21.81948488,98.6337004,134.1495706,105.4136761,210.5922314,50.81676681,6.045942242
SAFL_01,-982.6948265,-1264.769858,-972.0374264,-1310.948982,-1449.485334,-1293.149909,-950.8196869,-1317.974276,-1295.919222,-1447.482298,-1503.148854,-1261.05342,-930.2435224,-983.4571367,-1459.729207,-1420.997629,-910.9632146,-945.4355493,-1400.92075,-506.8331138,-1240.917551,-503.0611345,-1401.796253,-946.7286191,-1416.675877,-489.7477892,-1209.130802,214.9957369,221.0134825,219.3719065,65.35876473,28.60383689,200.3759396,230.5768581,196.8090621,82.79070506,-5.46352274,9.629929557,24.50514634,93.12888026,193.4772962,95.48269211,210.4861388,45.14362204,7.861053383
SAFL_02,-891.2398531,-1213.719572,-895.2712052,-1208.224338,-1366.83623,-1202.679765,-903.7401452,-1317.053705,-1299.475038,-1337.963277,-1454.704872,-1263.854872,-984.1858275,-984.5127642,-1435.550204,-1422.942086,-995.4653047,-988.2070029,-1411.398596,-475.7077615,-1280.523616,-485.4915773,-1366.487532,-974.7072823,-1418.810612,-495.2062914,-1276.281092,118.434903,190.6337217,156.3471453,3.838952358,29.5654571,125.5392362,142.7259984,155.0545424,20.78843395,-2.572060557,6.337068909,0.289537733,120.4910833,160.3343158,45.77326954,216.2400697,130.3890442,8.036091798
SAFL_02,-870.5738492,-1178.048209,-861.165176,-1158.584856,-1289.124666,-1160.106226,-875.8127207,-1242.449591,-1259.934979,-1296.979366,-1367.598456,-1266.082448,-936.1647117,-980.3612051,-1393.343636,-1404.369233,-970.2986262,-1008.556616,-1413.657482,-457.6074419,-1282.404285,-461.0109557,-1306.43392,-983.7904885,-1415.680921,-476.8129665,-1295.579742,129.6103956,189.0784368,143.4251938,2.279789985,-7.822773076,95.38420984,137.0604198,146.0955522,25.26434288,-6.556045224,8.900706796,3.07358907,55.80286634,166.6076906,26.94481645,201.5481835,153.0434183,10.68665519
SAFL_02,-874.3730789,-1188.171141,-886.9126458,-1188.461713,-1326.179131,-1246.237704,-931.7721722,-1271.479096,-1295.961168,-1380.529681,-1407.9467,-1261.875684,-969.1802665,-957.1399661,-1425.778293,-1435.325208,-1006.496844,-956.1983632,-1407.779169,-469.0036298,-1246.988713,-464.184808,-1337.282438,-967.5863975,-1404.163058,-511.9392552,-1270.325029,100.3157644,161.1819256,107.7616524,-0.81440234,3.749603674,138.2176119,155.8161876,127.1125165,40.89260944,0.277553521,3.952771953,4.483299927,137.3040617,155.7320198,67.43999456,170.7330165,101.0178532,4.167296694
SAFL_02,-905.0862148,-1169.593839,-930.1484543,-1222.68782,-1368.318508,-1228.845081,-905.8920971,-1254.399175,-1294.349946,-1356.838779,-1407.523459,-1241.517036,-943.8097219,-972.4921855,-1442.658548,-1384.991983,-982.7712802,-993.2004346,-1378.111781,-522.2917902,-1257.264028,-502.4841489,-1301.082889,-988.4669132,-1395.679137,-495.8041492,-1269.768667,93.68320282,176.9238994,140.2199104,-10.45658359,15.05158551,91.77380042,116.8466093,153.6454989,-16.15457085,-4.134728984,4.266886072,4.977961331,63.18922032,142.8173708,33.1620429,173.5271458,114.1073726,5.6663347
SAFL_02,-858.1675962,-1160.260524,-896.1037216,-1214.01454,-1334.519472,-1167.433519,-867.2425743,-1227.936373,-1242.202503,-1300.653026,-1374.877579,-1249.048849,-926.4399502,-973.8326786,-1368.518767,-1390.703354,-969.7991886,-1002.593366,-1378.676864,-488.2530092,-1254.760895,-467.9964831,-1293.522928,-968.8517755,-1386.138021,-476.3490016,-1271.642179,104.1867013,189.5229862,119.0904162,25.21836923,-13.34293983,106.9148107,123.9208189,155.0172119,35.76033852,-5.066676588,5.631615122,-1.766552785,86.65054077,128.2902362,33.26600283,179.2732185,127.9971598,6.211870799
SAFL_02,-862.1615176,-1140.152192,-890.9775609,-1189.376081,-1343.741651,-1205.943461,-908.8858697,-1258.481528,-1284.925734,-1347.52149,-1386.231616,-1236.887141,-972.1436816,-979.0964084,-1392.263792,-1388.428082,-1010.26936,-1000.66043,-1405.733761,-498.4314401,-1283.52588,-479.7276596,-1293.282266,-942.1625669,-1417.17623,-503.9407378,-1287.359135,139.9621776,220.1442283,119.7429247,-50.96942799,-7.189862053,124.5825072,159.9746352,163.8727314,-26.54947607,-2.916246984,6.471247104,3.452048684,87.72413371,166.3817714,32.85493907,176.5982551,117.0012179,6.115135738
SAFL_02,-891.3131327,-1187.237813,-879.1359146,-1169.769153,-1314.926331,-1185.005545,-902.2641101,-1262.73857,-1293.972429,-1325.084059,-1408.130223,-1272.340353,-950.8173738,-983.1022229,-1430.831507,-1433.827152,-1015.27289,-994.6322299,-1385.272198,-461.0308664,-1274.327662,-476.4361902,-1315.093226,-1002.385214,-1419.35573,-482.0581087,-1267.236397,116.4571115,198.8520274,179.4375935,8.621798832,14.94201892,138.0651933,149.1615158,152.0616087,29.50522201,-2.660231033,12.28711996,-2.217472966,77.9124041,167.9913369,45.4954009,213.323282,104.8886446,5.229078148
SAFL_02,-880.5716517,-1186.446108,-885.3368083,-1173.894167,-1306.215822,-1175.977298,-886.7619912,-1264.418613,-1258.342212,-1309.760901,-1374.42046,-1231.815304,-939.1465843,-964.3433541,-1392.784826,-1381.559052,-986.7663145,-994.4123662,-1388.869071,-475.9545699,-1251.794785,-465.3529689,-1318.761221,-960.9118084,-1379.155509,-478.6393645,-1270.428351,96.11715471,165.9746352,112.5787449,33.42330479,30.18113345,95.05604208,123.0312532,135.243473,26.03467178,-2.829606763,8.101449587,-0.149433187,57.03926601,139.136077,38.30510333,179.5369351,159.1820577,10.17906694
SAFL_02,-888.8451467,-1210.313167,-898.9718389,-1211.503588,-1352.423375,-1202.905005,-909.5520677,-1278.613493,-1279.709277,-1350.883146,-1412.980586,-1293.686413,-964.9042961,-984.0053196,-1414.432531,-1431.222799,-1014.514416,-996.9446973,-1370.368736,-490.7567343,-1271.169327,-494.7463243,-1364.133587,-1006.190091,-1406.740493,-514.5208961,-1272.517074,115.3151349,214.0858019,150.6765414,8.260728841,41.2701853,125.3033257,143.2974132,127.9347092,24.81802592,-8.277588857,11.12523353,-1.6500589,103.5740113,165.6243079,43.53855323,223.0733649,157.1505447,9.364142337
SAFL_02,-871.1775392,-1157.809621,-872.5403026,-1186.716739,-1345.084584,-1199.489689,-895.7399302,-1251.360464,-1229.093997,-1337.018278,-1381.20908,-1234.253945,-952.6290643,-945.0221038,-1368.042156,-1384.62663,-943.1851347,-984.8876841,-1364.38305,-476.8468279,-1257.245152,-468.1762523,-1296.274864,-945.8497664,-1387.172529,-496.3381643,-1261.878704,126.7413358,180.3035509,139.5439133,-22.6718334,-16.76337765,109.411863,132.5965173,106.767539,4.866063041,-3.491617134,6.429466837,2.131197364,119.9615536,161.7703762,33.93959507,198.8110968,141.194949,9.466195269
SAFL_02,-889.1441841,-1190.746723,-888.8223576,-1179.231425,-1314.132758,-1205.077829,-912.5569293,-1274.08938,-1283.932775,-1327.946196,-1414.86034,-1255.987178,-955.3287584,-972.7417059,-1411.684558,-1418.455771,-994.9719002,-976.9445754,-1382.458763,-471.3178675,-1267.670105,-475.2759709,-1333.497867,-991.9845346,-1426.030869,-487.8835881,-1247.665317,108.5853947,183.7391606,125.5299634,32.09686173,47.4038061,135.2855428,138.9950474,143.77052,38.857846,-1.294468048,12.78154579,-3.12770408,90.50940246,161.9394813,56.12239365,194.0294751,154.8933662,10.31509493
SAFL_02,-867.8386856,-1171.278874,-876.1544174,-1151.447372,-1280.93394,-1153.526618,-879.3675526,-1239.775048,-1266.930826,-1289.73617,-1375.51793,-1260.730904,-936.3167284,-984.2654925,-1406.481463,-1418.176011,-982.2404613,-981.690931,-1386.711648,-458.6758778,-1271.32608,-485.5024104,-1325.341781,-981.1058639,-1420.168728,-469.278558,-1259.10929,101.5961993,198.5832353,142.069068,14.85542944,30.8767512,121.0952858,148.6321918,141.4445317,26.66006198,-2.589027995,7.917387378,0.833616832,119.3673648,170.8681025,46.21781658,211.5591839,160.0503311,10.3402527
SAFL_02,-911.5495824,-1200.070361,-901.9984377,-1189.754349,-1302.807085,-1219.208581,-934.0510136,-1260.371914,-1306.628883,-1335.796967,-1378.798765,-1243.838102,-953.1347723,-984.0353249,-1411.634632,-1396.581401,-1015.490406,-1004.969315,-1375.138018,-492.5585786,-1266.757075,-488.9575729,-1323.045502,-977.8585624,-1411.822744,-505.0424799,-1265.717346,78.54599317,171.2927072,128.6327391,44.21177454,58.46428554,91.93846876,114.1786889,105.6240549,17.3748508,-2.505269906,7.367595362,-2.324691264,52.51917199,136.3350853,32.52297883,167.1295798,92.59654131,3.608974092
SAFL_02,-921.0475002,-1224.169732,-887.8961512,-1159.981843,-1290.660131,-1161.426083,-880.0661536,-1247.399412,-1222.055365,-1290.131942,-1381.297116,-1240.059954,-940.8626517,-988.2915648,-1352.458862,-1373.026095,-958.2319522,-995.0939671,-1358.343728,-485.8084099,-1265.650385,-476.4250474,-1373.657783,-960.3487061,-1388.114225,-484.5188513,-1250.217665,92.64436135,170.2313335,107.6684284,47.19792964,7.887535091,107.330952,116.0001845,120.8254091,45.63541471,-6.519043885,8.059961479,0.831968931,82.82247777,145.538539,32.26248399,191.5631111,177.5280919,10.49082384
SAFL_02,-869.7683721,-1144.672902,-902.7691412,-1170.316209,-1292.671517,-1175.64189,-884.6947623,-1231.911453,-1226.505639,-1310.723202,-1360.018403,-1238.762855,-932.5426364,-972.3260337,-1359.646747,-1392.981486,-962.9172868,-997.3536303,-1387.247495,-478.9295516,-1263.164414,-472.8473891,-1293.193243,-970.0045582,-1405.280565,-477.0126379,-1270.615773,106.3712743,182.0570638,118.9078798,89.29891367,54.71841051,94.99341235,107.5673774,139.9557402,47.11347587,-2.132633072,6.216883603,-0.613388443,94.32118477,133.9159593,46.00173944,190.0037886,159.3642968,11.14891527
SAFL_02,-911.7270661,-1199.109964,-912.8330561,-1202.273408,-1339.98117,-1215.304886,-923.2499397,-1254.95533,-1261.618157,-1348.332026,-1396.816306,-1232.653555,-955.7255216,-990.0688788,-1389.603634,-1384.799123,-1000.170509,-993.7035961,-1376.925333,-478.0084233,-1261.11725,-473.0381597,-1339.02708,-967.2234574,-1413.458287,-494.5222428,-1255.234327,102.7411361,175.2889956,101.5194426,51.55647526,69.47856721,101.5349879,95.62284845,114.9355554,49.93420253,-1.783173881,7.346317303,0.015427991,76.92052692,126.2824247,64.1954578,162.8352729,135.8771631,7.811319888
SAFL_02,-880.2581944,-1151.450419,-872.0707465,-1141.764697,-1275.297952,-1184.873138,-895.1484171,-1234.727078,-1211.243951,-1317.95749,-1358.2828,-1231.203448,-942.5148711,-976.0760202,-1334.446402,-1373.139969,-961.0835787,-979.3466502,-1390.923833,-466.6312392,-1259.308704,-473.8054803,-1288.833947,-960.608988,-1389.407905,-478.8935282,-1253.800066,90.80472644,168.5158749,101.043989,33.86955548,38.40477153,102.4052823,103.8751999,115.9159974,38.30775359,-4.327736577,2.880776915,1.492982837,105.875076,118.6469336,49.41057245,169.9338853,143.8688413,7.502045771
SAFL_02,-873.5821899,-1169.998332,-888.957402,-1187.134195,-1343.392347,-1213.649001,-916.0860494,-1279.218455,-1256.824576,-1369.709566,-1418.471051,-1244.970013,-986.8754353,-995.9299105,-1399.112896,-1385.453676,-994.1403179,-1007.332321,-1373.831029,-470.0720726,-1250.261632,-478.2989754,-1316.438474,-976.9905263,-1370.636043,-495.6200117,-1262.792582,65.53505588,151.4559115,91.28321725,-18.17532046,11.83366125,105.4969809,110.4110561,123.7653126,23.3283432,-4.601971789,2.029131666,0.524279535,120.3636213,159.0303329,38.9627738,174.4820006,176.5274643,10.77562349
SAFL_05,-1054.273486,-1365.791866,-1055.929506,-1360.01638,-1494.471671,-1412.232487,-1041.235888,-1382.904206,-1464.819415,-1560.583523,-1512.149802,-1428.097863,-1036.091292,-1133.028776,-1624.627397,-1567.383041,-1045.340501,-1070.868434,-1535.298181,-542.1803737,-1404.394497,-522.5070291,-1504.420633,-1100.892322,-1558.682157,-512.64955,-1351.495585,202.9447204,245.0936241,233.1778175,81.11002211,90.44112087,172.4532046,209.9864018,229.2458207,106.8140026,-14.0524962,2.439033435,17.50794719,144.082486,164.9927837,145.1371871,246.222948,93.68264569,5.269111054
SAFL_05,-1070.211543,-1327.171946,-1069.03114,-1404.872135,-1555.845839,-1423.870329,-1037.691785,-1388.128824,-1419.608499,-1598.84046,-1547.000325,-1488.00617,-1018.905567,-1132.150492,-1587.243089,-1631.945696,-1011.428401,-1072.435677,-1566.476645,-537.6791002,-1470.977292,-586.8796451,-1484.112279,-1112.863226,-1624.436194,-512.6436163,-1377.118307,188.2761276,212.4206685,214.1613902,108.1586459,79.05829187,166.7784371,219.9884957,238.8811503,130.6724742,-15.79177485,3.728867057,15.837633,105.37501,156.0433643,123.7678586,220.2838826,73.03822741,4.981707002
SAFL_05,-1017.298131,-1306.554818,-1097.857836,-1421.145502,-1555.50556,-1441.621802,-1074.999609,-1467.5447,-1474.110189,-1588.15789,-1591.712394,-1505.18628,-1065.808107,-1175.658477,-1631.052268,-1629.122344,-1073.422366,-1109.788232,-1568.190111,-553.6423568,-1478.805347,-569.3850728,-1490.340964,-1132.890226,-1617.999157,-557.6176645,-1407.347096,195.7983208,241.8784114,220.97349,63.63250399,107.2936848,180.0912618,225.8167599,257.3609408,124.261102,-20.53459492,7.419087112,18.77992635,127.307079,157.6070608,125.2485835,264.4722449,199.1687839,15.2922735
SAFL_05,-1057.658425,-1332.512933,-1103.627136,-1446.897976,-1595.553695,-1493.554094,-1128.764216,-1452.626768,-1523.778686,-1654.011124,-1605.888136,-1588.276099,-1098.11302,-1233.882955,-1693.526798,-1744.862882,-1118.024079,-1186.589016,-1647.033543,-570.1850732,-1531.252636,-587.989556,-1512.313621,-1198.514208,-1694.92306,-573.3150763,-1465.183193,167.6656193,251.5457025,217.5704477,41.25612397,155.1590883,143.5664928,207.3271906,246.1311544,111.5385584,-16.92500989,2.827300482,9.644118057,143.4583258,194.7749226,139.0402279,262.1648912,161.1171873,10.56280284
SAFL_05,-1030.09136,-1284.765883,-1080.665371,-1395.80281,-1532.548348,-1461.329079,-1095.02542,-1461.403664,-1543.893197,-1596.419903,-1590.03462,-1565.733038,-1103.259591,-1235.85806,-1685.027161,-1695.569413,-1142.26472,-1159.321595,-1582.224971,-576.5498311,-1501.549433,-573.7828211,-1471.709234,-1208.409286,-1630.528097,-575.3593233,-1422.186774,136.5387778,203.7730268,204.0847876,29.46608124,113.2819096,146.3024301,218.6176167,256.0358993,63.06525036,-21.84076448,3.823125462,11.84846776,109.5463468,183.1072085,96.37350371,238.9071417,188.485607,8.590881927
