female.id,filehandles,call.id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_50,delta_51,delta_52,delta_53,delta_54,delta_55,delta_56,delta_57,delta_58,delta_59,delta_60,delta_61,delta_62,delta_63,delta_64,delta_65,delta_66,delta_67,delta_68,delta_69,delta_70,delta_71,delta_72,delta_73,delta_74,delta_75,delta_76,delta_77,delta_78,delta_79,delta_80,delta_81,delta_82,delta_83,delta_84,delta_85,delta_86,delta_87,delta_88,dur
SAFA_02,SAFA_02_036.12,SAFA_02_036,3.352298746,-4.178329946,-27.98141829,-24.84885432,5.601414088,-10.39262515,-4.999194774,8.505511855,14.88634284,4.733381012,-0.912892509,4.29030532,-6.219841311,-20.04124652,-25.57053765,-0.141064206,-9.947131093,-6.312744861,12.02447578,17.58583039,3.538781261,8.528567894,0.929054637,-7.469988412,-26.6726832,-23.9851097,9.932279894,-8.76305073,3.784835561,20.28795219,13.93370818,2.137669388,2.940637948,-4.430302113,-9.922444837,-27.78977746,-12.2334824,4.233279385,-5.639377634,17.19561155,18.94478772,2.050358012,0.771319435,-0.903886046,-9.327360051,-19.39365175,-18.77402463,4.51042731,-3.316046156,9.673217146,17.06558685,-6.6876476,4.49091297,-1.605056572,-12.14811872,-3.566042496,-25.2553635,-6.664747247,5.621674049,-10.19986303,11.9107947,8.142331174,-10.35790009,7.255468176,-1.744994596,-7.007459418,-0.580352057,-24.96474601,-8.145706813,8.174941959,-11.50131624,7.557805262,10.29830606,-6.602987851,2.743686479,4.632599596,-10.23795371,-0.633901318,-18.90384826,-13.05013271,11.1220572,-6.91575394,-1.121373334,12.4145496,-1.922964006,-4.055615928,2.606397243,-2.057129965,-1433.745495,-1295.114764,-992.3713434,-498.4635598,144.608378,220.3582507,234.4888036,126.3384774,6.782445221,15.54179328,-49.15474825,-1409.041347,-1272.601172,-983.1300078,-485.4509017,150.9954614,220.9340672,259.0326105,213.2757184,111.3025564,102.3776559,35.75278901,-1409.8193,-1265.927282,-931.4028955,-402.9731042,211.4295324,242.6484847,233.8754813,118.6783776,-12.69417978,-1.405536835,-76.60190507,-1455.803648,-1291.164999,-892.4935841,-366.9676442,209.089221,207.6143359,166.7762938,27.58302973,-60.71465044,-78.00811802,-139.5277053,-1451.464442,-1226.991935,-843.1441815,-431.895969,170.2331173,138.9346767,7.410225512,-128.2616231,-154.1371179,-202.486434,-177.0573611,-1378.400838,-1159.105162,-835.2059798,-461.8618988,123.8817104,122.1851678,-10.82888699,-69.13776462,-65.6718236,-128.6844345,-84.33616037,-1358.150532,-1161.360738,-831.6253536,-450.2520572,104.6523177,143.301325,-4.666802342,-83.26652598,-78.17075887,-153.0433871,-133.8837703,-1313.53008,-1162.211082,-828.2041069,-436.5388235,75.94172841,106.2647935,23.34371646,-47.15550112,-7.786771871,-45.42791117,-58.95577142,12.45092971
SAFA_02,SAFA_02_036.13,SAFA_02_036,4.573872104,-7.939036508,-26.12686461,-30.75179556,5.128284901,-11.17588259,-3.331058563,11.24691052,7.874763907,7.095228787,3.567650948,3.961372923,-8.764091278,-25.67393512,-30.74363716,6.078249735,-7.102376053,-4.10198585,8.274164616,15.27984133,11.88681099,9.702481759,-1.735658696,-12.90644161,-28.66872614,-21.76424192,9.99521401,-11.42505903,14.629702,11.63526515,12.79754934,5.679263882,3.487043522,-3.301874606,-15.45875905,-30.63226914,-13.25238509,5.482041424,-3.21263548,17.8348513,12.95398782,1.464880224,5.685953123,-4.542274057,-6.569734359,-23.97539683,-22.73853581,-2.987012023,0.505883431,10.33414975,15.43618724,2.411049366,0.203216207,-1.439324196,-11.03404449,-1.743480875,-27.79771239,-17.9057992,6.414784061,-5.033571333,9.296259635,12.81798925,-8.064270385,-0.419249712,3.773887641,-10.43797271,0.001279445,-28.17574283,-12.24270004,8.731380891,-8.572800614,9.445164571,9.570997964,-7.006450664,0.184389881,6.184536264,-6.45525708,0.158827574,-22.04463604,-23.01172586,13.7878095,-4.73298586,2.123674456,3.512640073,5.854147309,-6.679182908,0.036818465,1.780795708,-1486.520173,-1340.649648,-1016.765428,-495.7797566,135.9289334,237.6800154,260.2348864,180.3439294,47.6338021,60.00463059,-7.584744417,-1471.216896,-1310.165657,-995.6917791,-493.2926113,163.173801,273.3203064,303.1767358,230.017373,96.13308313,105.9121088,46.16377349,-1494.255532,-1345.005937,-940.2422621,-422.2160595,228.6939916,270.1751505,239.6185909,113.8571235,-9.537692504,0.613485719,-89.82853078,-1508.796419,-1323.059301,-908.4951875,-389.864966,211.2792504,245.6358525,169.3072959,6.194703828,-96.10846307,-113.4496084,-164.2398228,-1521.273387,-1279.68365,-883.5315724,-410.4278916,195.9217487,184.6959732,42.93259392,-105.5878326,-167.0551315,-203.0109206,-178.2854502,-1439.465963,-1218.718473,-855.6836517,-451.4991868,128.8263031,167.6395003,13.81672992,-107.9062141,-115.4940684,-163.4709429,-134.3942611,-1387.30172,-1176.608127,-842.2020129,-451.0223397,108.5814979,161.3905216,16.5720037,-70.30178598,-58.09261398,-117.2177115,-88.37052669,-1368.777329,-1192.125848,-879.7281061,-429.1629028,97.72890495,129.7017484,57.75519192,-42.85224545,15.74547245,-6.253772675,-0.483497789,12.66510204
SAFA_02,SAFA_02_036.14,SAFA_02_036,-1.183901888,1.413721818,-22.82732552,-23.09251818,-9.18446724,-5.496722255,-6.183552624,7.675465281,10.80065307,6.522136625,12.95903291,1.143309626,-3.594448599,-20.12912167,-27.28211548,-0.895703189,-7.191842255,-5.792493297,8.104967307,18.37058405,11.21201325,14.40130077,-0.218156839,-3.895966475,-27.19077335,-27.19879597,10.414483,-5.413315826,-4.835348052,12.22952243,18.93111385,7.956280866,5.699611233,-2.970486335,-13.51207346,-27.19121515,-8.467157191,5.794540943,-10.53309785,15.75846616,17.81525328,-4.209778086,7.06190599,8.19846889,-5.840369695,-21.28810984,-18.34763266,1.908558106,-2.785891468,4.981063232,14.08939073,-2.965073303,-1.981535859,3.284426773,-7.696107104,-0.957420707,-21.51843973,-17.88023314,10.70369126,-4.229643219,1.867534436,8.576422843,-3.737673367,-4.582426665,6.558865792,-2.299811874,-1.138655938,-24.05388885,-8.327492902,11.16143706,-6.498073099,7.986291616,3.680051823,-6.432031857,-1.33087562,4.477766445,-1.960892466,-0.307272658,-16.11895627,-24.65730489,12.13551713,-2.377319165,-1.244645011,5.984191103,4.901154828,-4.79427251,0.517558032,-2.304585177,-1551.169382,-1378.190477,-1062.370869,-544.8403327,117.606792,185.8544766,285.1318263,251.6586282,181.0731085,143.9762923,103.1747009,-1497.450928,-1338.64331,-1030.229546,-523.616539,152.7708754,240.60234,307.43346,273.5954652,169.462079,155.5773379,94.91489759,-1469.700524,-1306.116122,-997.6580782,-478.9567484,191.4698802,249.3814567,271.7028688,167.9546688,31.27597109,49.76526108,-6.169571318,-1488.255078,-1342.227352,-938.6865449,-400.8633288,172.8582352,213.7689751,196.4856388,89.09605161,39.93707019,45.42095336,-33.1372854,-1497.768562,-1288.054134,-903.45073,-457.7178429,138.3509969,154.5164562,40.39628292,-72.61350726,-94.99386915,-131.2418137,-123.7447691,-1421.308134,-1242.033778,-899.8692295,-477.6153161,82.91943041,136.1259783,43.57643396,-50.00070529,-16.23864383,-44.13975162,-43.48480248,-1388.925771,-1192.553039,-885.8206669,-487.6457895,72.93663627,110.1076601,1.331461393,-50.90575398,-12.06491999,-48.39930726,-16.84905159,-1368.479548,-1209.138467,-886.6430701,-441.4696839,93.01516375,120.02794,55.86889472,-64.79626479,-23.8500339,-41.02788218,-52.61509368,13.38480726
SAFA_02,SAFA_02_036.16,SAFA_02_036,-1.612596805,0.459060635,-26.23447899,-23.34640605,-1.547352332,-11.86537291,-7.775479665,9.120239826,12.48986971,-5.503599935,3.056058298,0.598706155,-3.896294993,-17.58504137,-30.59200169,-2.055711859,-6.981531815,-6.030560632,10.13827914,15.38775148,2.119634196,10.00375551,-1.717865519,-6.181009716,-23.00468924,-27.78797908,6.240158516,-6.832672033,1.869972067,16.53228873,16.83249011,1.208334273,0.032135715,-3.25450993,-10.65266179,-25.06142318,-16.43930432,4.638472376,-9.275862254,16.73298504,21.12906156,0.67866508,3.577763299,3.570327918,-7.560095782,-20.84933806,-16.81472128,-3.969818881,-3.443920093,8.955847264,15.50287751,0.688581493,4.55999854,2.855861042,-19.04428913,-4.379814591,-23.33264399,-13.41371851,6.59309104,-7.981550984,10.26720222,12.13136481,-6.374052353,0.104686994,-1.997295919,-12.77787184,-3.111987604,-21.17797488,-13.29744205,9.435837435,-10.71463205,6.918392511,7.735366826,-3.137749884,-2.963141166,-1.855131255,-6.939329507,-3.625819944,-18.11895572,-15.17219618,14.61252876,-8.589370365,1.165958213,7.290050265,-2.773389438,-3.325512011,8.213812456,0.68828583,-1503.847838,-1361.466625,-1053.299535,-532.2131551,130.7924354,151.0275682,219.7506243,152.4089846,70.2171723,70.61816424,14.82564268,-1465.029352,-1306.828724,-1005.246266,-500.3614768,147.9793351,200.4678082,260.4968328,238.182075,123.2437188,110.3910545,60.84982304,-1460.708453,-1300.57628,-963.7893826,-435.211714,213.0459475,233.3392632,223.6858638,123.7009214,-23.23729512,-27.85493849,-91.6287118,-1465.654955,-1314.577434,-912.7771206,-372.7139434,201.8301286,221.3732095,197.0635165,86.48702671,-9.610619821,-20.32901512,-99.55093912,-1491.228634,-1261.660879,-873.7543789,-419.5014687,190.6549997,187.2085542,19.29933987,-130.2418395,-213.3289391,-278.7120744,-266.496004,-1418.773781,-1199.543659,-847.4774105,-445.9175191,123.5780591,120.0752378,-23.69655282,-128.4284882,-133.7622225,-192.598204,-155.3940987,-1399.054216,-1198.841412,-868.6060703,-455.9255278,94.26423355,101.5971014,-2.993616528,-82.42031566,-54.53872991,-111.0343247,-83.14009914,-1358.121715,-1190.650221,-867.9344708,-460.8486821,78.71585293,121.9787095,50.8341482,-24.38385692,33.46128066,-10.77883446,-15.51996288,12.98575964
SAFA_02,SAFA_02_036.20,SAFA_02_036,4.81805759,-0.006367125,-21.41425811,-24.69720615,-4.170110819,-13.07626108,-5.204221142,15.93367511,9.614872136,8.397406913,2.786636796,3.734362713,-5.688013709,-20.09216803,-28.16298294,1.806374204,-14.03800799,1.231660921,15.56076465,16.76154684,2.361234471,9.900287872,2.136985123,-4.555712555,-24.9491858,-25.41581021,6.063784845,-11.8151644,0.262659107,17.10716026,19.1989919,4.593008559,7.881003038,-0.222130448,-11.76498046,-22.55425905,-14.46953707,3.152987961,-8.113297368,15.20790365,18.73554556,6.299509386,4.444124484,-0.028424836,-1.882024976,-20.18572503,-17.23234163,6.815964213,-4.143711259,5.554713791,21.39218113,-4.936251336,3.271194139,3.954700464,-14.69297867,-0.682534492,-22.12937921,-15.64261635,9.092901897,-8.153540737,1.848180883,13.1926697,-3.607442653,-1.123558686,6.393152417,-7.330870836,2.130429252,-23.30594725,-11.52486197,11.73964651,-10.90471197,2.157289218,8.033836656,-2.072719593,-5.463125461,7.375046994,-4.307361242,-1.415305685,-15.07011064,-19.96923299,14.09490221,-5.495664293,-2.183536434,2.62055845,6.62324643,-6.232228856,3.123152376,4.588212989,-1495.054975,-1365.745331,-1055.726464,-519.8069882,111.0484039,206.9301391,252.6673209,188.5720439,83.86113176,54.30185334,-26.74492399,-1500.583424,-1370.588266,-1027.731662,-491.0455418,172.6277044,229.6309192,271.0515937,224.8631951,108.328266,103.5768518,11.50961293,-1481.881385,-1344.878603,-1010.205862,-470.874274,197.2609812,248.2842327,276.5399504,190.3915863,69.07991126,71.86939826,-16.55307917,-1492.938055,-1339.006536,-943.1501252,-407.8642611,199.4687025,229.862806,179.9862073,64.42665999,-33.23511163,-57.22537034,-134.3656429,-1496.971396,-1293.505298,-887.6246418,-463.8304929,142.3490927,160.1037706,5.91250629,-139.0045874,-166.2195148,-226.7238767,-228.1868459,-1457.734351,-1272.92803,-904.693507,-476.9536748,104.227564,153.5928208,33.75207418,-68.45336654,-55.29296155,-111.940997,-119.4030942,-1431.718087,-1253.527234,-916.2912298,-489.8190363,62.86050408,132.2230029,22.42936858,-47.45742538,-8.239177661,-66.19571461,-65.43959633,-1393.867892,-1238.83049,-926.4770354,-464.8172508,74.71352276,107.1569756,72.64818816,-6.014534704,61.08597242,39.74033627,24.87146213,13.89092971
SAFA_04,SAFA_04_039.01,SAFA_04_039,0.023765762,8.989352589,-4.438094563,-4.889512616,-17.52999164,-9.598308332,-12.21005562,-14.61835398,-0.659968583,-0.462678575,11.63406176,0.660006217,4.488224173,-10.01133387,-10.68569856,-17.42897937,-2.239520271,-13.78944627,1.011657617,-0.592305306,15.51349611,12.05073213,3.868016691,-18.77511977,-23.44743687,-8.429491066,-9.948375304,-2.1660138,2.469272888,7.439607674,7.255610694,12.65209351,3.5129681,3.945311957,-24.66526438,-12.57691554,-1.750612946,-16.70713346,-1.582494901,-2.496819037,-9.14788497,5.178883738,3.311637558,-3.949694497,3.692447439,-24.74523095,-12.89101626,-0.202338898,-14.68178934,1.704237048,-2.74380619,-5.883845429,5.99218224,5.612028996,-5.852566512,1.778842779,-24.99693532,-11.43795498,1.542021218,-12.59391205,2.647627793,-0.777585168,-6.725088889,10.69261627,1.528379305,-2.819657927,-0.573099664,-21.98458292,-8.323111271,2.882460282,-8.722694353,-4.409770376,2.898712869,-2.923232753,2.166738468,5.957359159,-0.751783429,-2.512532387,-17.48097979,-9.160227315,9.379780431,-9.462581011,-11.01810316,5.083065065,-9.274156603,1.212248805,2.478617304,1.669086744,-1255.754487,-1159.195325,-946.3769295,-613.8737573,-93.81077493,-40.61149343,106.2891279,183.4078043,242.1972341,221.2606943,210.8185178,-1343.839723,-1197.166796,-971.8008259,-550.7877677,-14.54899227,99.39241891,203.7703741,228.088031,226.9717986,169.4027313,158.3012481,-1506.640172,-1320.983001,-977.029848,-478.0758089,150.2914551,261.9738415,215.0999671,122.5764193,78.18219557,14.2510915,-24.22954846,-1539.222706,-1352.065747,-1025.251267,-580.8119069,71.8147364,164.590776,85.90228002,46.93995838,53.48192868,-12.55962206,-15.73541895,-1497.753769,-1303.31966,-989.5927272,-546.8929123,87.98409185,178.6536054,79.35676337,20.43833035,17.92483441,-51.33568612,-47.49529755,-1495.563663,-1299.071091,-978.7328739,-541.2129637,112.8969794,167.7750789,71.63260243,21.10775025,26.86448201,-33.69677343,-27.82458377,-1455.388358,-1297.254996,-966.426515,-522.7331138,83.29482064,143.2473387,62.77541126,29.37804259,44.43720385,5.104835641,-20.63382361,-1426.57125,-1303.301239,-966.5025691,-554.1099676,47.6082955,88.19358875,45.70737304,25.67485319,87.513058,62.85014929,19.27796208,10.28782313
SAFA_04,SAFA_04_039.02,SAFA_04_039,-2.227263472,8.140309251,-1.127683011,0.786823084,-14.99891131,-9.333402862,-10.89538682,-14.78015278,-1.284604846,-2.241884388,13.94551376,0.770311451,2.801023836,-16.16413868,-7.675634737,-12.33712918,1.483322019,-14.62473587,2.366381804,1.570431536,17.11313831,7.169298305,2.425688633,-22.69184533,-18.13186966,-1.512504651,-8.975417981,-5.641463864,7.667648768,3.655754804,-0.5507639,13.020417,2.696176429,1.490999833,-25.96974398,-6.951444037,4.122062753,-15.3717311,1.19992998,-0.875115322,-7.2263143,4.281164438,0.765564645,1.459234382,-1.183091653,-25.49238104,-6.107180468,5.698069198,-14.04818348,2.44814176,1.484748653,-5.677834787,6.393181688,1.640361001,2.058834718,-0.813118904,-28.26579211,-5.943067955,7.144804688,-14.38930739,3.440191428,2.627587739,-6.083574482,6.253694702,3.200920774,0.323836208,-1.008910125,-23.30711033,-4.192545787,7.276372963,-12.44262158,-4.12611653,9.007019231,-8.229074815,2.581469725,7.432826434,-3.102024967,1.988013896,-16.54308065,-9.430350333,8.329347664,-10.29622297,-12.62510891,5.727400154,-3.345220452,-7.451219504,5.242131856,-1.309722096,-1207.962955,-1120.248569,-913.8274432,-596.4287225,-94.64638514,-69.02996729,73.1885277,163.2618569,247.8345197,240.3198199,232.1882373,-1321.336024,-1160.853834,-944.3438619,-523.3013487,14.13431661,128.2485949,196.3982483,165.3538146,153.4184637,103.3307074,102.8387797,-1470.688693,-1307.239207,-947.7824146,-474.9114547,114.6070679,222.5719522,153.0574761,80.9548566,71.12101603,19.76392773,-26.59498439,-1475.999224,-1289.819062,-974.4384255,-544.8868841,76.62147212,132.4389216,54.45276614,44.12913204,80.76235347,22.58943403,30.44385449,-1475.44083,-1284.65194,-960.301207,-526.2220005,101.6826629,138.8131788,53.24768993,37.05698818,71.72651957,11.30402207,17.25613255,-1442.138491,-1249.524869,-927.0154782,-505.3919493,108.2506054,153.0172763,44.99820319,20.00312253,54.18050093,-12.49171259,-4.729575609,-1406.996823,-1255.090149,-911.7884897,-511.7019008,74.5922665,133.7205389,30.77666802,3.200534547,31.878474,-27.66016134,-54.95686803,-1382.667447,-1274.108909,-946.4085434,-527.619379,11.19769139,85.75272939,38.19076091,10.95908545,64.40527173,34.36267463,-16.31085307,11.08829932
SAFA_04,SAFA_04_039.03,SAFA_04_039,-2.591138216,8.640498828,0.317350024,0.529082339,-10.43791474,-2.575505407,-10.93209542,-13.47469257,-0.126512957,-4.307763506,12.24625828,2.214115987,4.242113928,-11.21760622,-4.970570003,-14.36872384,4.271059463,-14.56038304,2.526354101,2.483817335,16.36082337,4.084177874,1.251385374,-20.33689527,-15.01236234,-6.146222413,-6.228800175,-0.337145333,9.574407698,8.209360672,4.926224543,9.132268767,2.68827065,-0.280391043,-24.4613291,-6.739198896,0.400077771,-14.90339447,4.183710208,-0.527400179,-6.964633694,7.291271055,-1.294537978,-0.469564099,-1.706479757,-25.54811537,-4.874205979,1.428266993,-12.24221654,8.753798842,-0.680710422,-3.735544437,9.516440399,-2.461873326,1.098768983,-1.229287144,-26.37087272,-6.381738856,3.493633226,-11.42946195,7.657017185,0.354428144,-1.435229671,7.031089299,-1.439780372,0.304895513,0.954539581,-26.88602828,-9.993565148,9.489486075,-13.37128801,0.182516036,5.793122111,-5.336694642,2.078738669,7.16750703,-4.888361024,3.153242821,-20.04738442,-14.09739434,11.00548062,-8.408541894,-9.304983419,2.638021446,-3.869073571,-8.301809295,3.704661442,-1.227098811,-1186.752619,-1077.926178,-884.3642517,-574.4542776,-82.09055179,-81.62636878,42.92871189,122.2622891,190.7256196,192.6367888,211.1758316,-1297.81374,-1135.905429,-932.8705428,-526.2049217,-1.512398251,104.3812975,157.1616935,132.8014248,124.3745532,59.90216446,70.17579054,-1455.036997,-1273.780533,-916.4085601,-437.9390321,155.3207417,222.2067909,147.4945609,76.37982977,31.89516525,-21.83688115,-55.02772416,-1486.331449,-1284.614534,-966.9279341,-535.46503,98.98396449,134.4051457,53.2356791,36.68509851,49.56126646,-13.21028495,5.019856678,-1445.210491,-1230.729555,-926.2174651,-496.7210111,126.0419164,136.7507906,43.2494495,26.47077103,35.23148245,-24.0307258,8.346157351,-1435.698705,-1227.020168,-919.0762641,-482.5126787,125.4841529,141.8890181,39.77515232,10.93118757,24.77744887,-32.803028,-6.685466662,-1426.380514,-1250.394528,-916.6995673,-497.8679298,91.41120174,161.9431014,38.83572204,-21.8070089,9.860312154,-58.3983901,-67.37099912,-1400.405174,-1274.075983,-955.5152617,-530.4664142,15.87509163,93.69239355,35.22809962,-12.3065295,52.80292066,33.07483766,1.683103967,11.19489796
SAFA_04,SAFA_04_039.04,SAFA_04_039,-4.021805604,7.541266129,-0.953035318,3.374977479,-13.50856316,-8.988594825,-12.12160283,-13.03894002,-3.151173108,0.685687457,13.29726535,-0.889578128,8.760588123,-9.147196517,-5.85819674,-22.59449222,-1.663842271,-15.09035233,-5.753295381,1.816469308,13.28548069,7.490890102,4.346442236,-11.66811276,-19.34519801,-8.093145989,-10.35983662,4.136326168,-2.91710591,11.91506029,7.021466372,14.58413853,-0.677900588,0.941112752,-24.120094,-8.740625161,-0.305426102,-13.99330997,5.165644189,2.407518146,-4.958357449,7.78017955,1.43067876,-3.256725616,0.094155464,-24.42470524,-8.840674193,2.55487324,-15.40387707,5.676713367,0.434300588,-7.09367274,7.515527123,-0.700750254,-4.370261996,-0.09877314,-26.21099946,-7.566631942,5.5484225,-14.03160301,8.775944502,2.980016289,-5.610516675,8.22955002,0.654306098,-6.145205556,-0.879407321,-25.85138817,-1.712087284,5.414699822,-13.99884747,5.485486099,5.348976275,-5.791062129,6.342086974,4.818833961,-5.469462968,1.876707665,-22.85968224,-6.107170366,7.557389537,-10.63904334,-3.680198362,5.588169566,-3.315822937,2.88312306,11.01233888,-1.484883822,-1229.774537,-1139.011714,-932.642288,-598.6705663,-92.95879578,-65.45760272,65.59776751,148.4256313,238.6432584,234.5208944,226.1925436,-1308.689545,-1166.495721,-957.2237759,-576.392933,-40.40941792,58.70451035,168.7158487,190.4579619,212.0069873,136.5254485,135.6117772,-1421.894123,-1229.647285,-939.1688172,-455.8628961,126.5352721,231.5681416,185.2423834,89.54098671,31.43255275,-45.42457978,-59.48283439,-1511.840919,-1303.624994,-970.2722118,-527.4554445,112.6088337,158.8604706,60.56689016,18.30728554,12.73977667,-58.315852,-44.31329426,-1489.288644,-1281.238392,-960.5113351,-531.0073018,103.3503738,140.5055096,41.18320058,-0.27339643,10.77733152,-61.04055683,-38.48910808,-1463.450885,-1247.724975,-925.6961733,-502.7469725,119.4355595,149.5435091,21.13920122,-34.10906294,-25.20348127,-102.5043991,-73.65397683,-1426.931972,-1232.172486,-907.6540123,-497.254157,103.2598687,143.7797111,12.58822034,-18.28869124,-9.774291596,-87.44346561,-76.2203563,-1368.739849,-1221.910662,-902.949622,-493.8145398,74.81033146,156.9397527,56.26270244,17.97341311,43.38463675,-13.14403065,-44.03263267,11.00621315
SAFA_04,SAFA_04_039.05,SAFA_04_039,-2.356510676,10.05814949,-1.910549948,1.680778591,-12.16852222,-11.90275562,-11.82702814,-19.17637394,-2.289399138,-3.860524556,14.02724258,0.273534137,6.34079484,-15.43277504,-3.936584539,-21.10122322,5.11375446,-21.50241684,0.445698174,1.127145609,17.94716197,1.943788273,-0.667942481,-20.2688162,-15.23340817,-3.422978409,-9.648454643,-3.407504562,3.829443755,8.415606288,5.893642345,11.37726595,2.808684048,-2.809408031,-25.01674232,-7.80727466,4.335434506,-18.3615502,2.734125414,-1.670647136,-6.430463972,8.646784798,1.956201719,-2.327330877,-4.637974299,-26.07210273,-5.789259866,7.631002092,-16.88230654,9.155768827,-4.121645813,-3.166618406,9.974200773,-2.196709309,2.252315612,-2.494524189,-25.36835293,-4.800912125,4.650629391,-15.58690271,6.057398076,1.658764394,-1.948205002,5.205808952,2.825778583,-6.720478835,-1.231832496,-20.47609293,-4.224702198,6.625558924,-12.68090975,-1.460288339,4.681762576,-4.556718985,2.019171282,3.525743742,-3.184281192,1.643103324,-15.9683288,-13.47499986,6.726221219,-7.660130535,-9.176989458,3.305987831,0.30534558,-8.254172137,4.936316622,3.172656657,-1260.115797,-1180.758055,-966.9225386,-648.3852679,-120.8516147,-98.18405473,59.61188853,153.5952415,249.5974447,264.0066797,253.548983,-1387.297202,-1206.33015,-1010.285758,-578.2907092,-17.35978871,104.4686023,174.9461741,140.9529032,147.0640214,61.47157345,83.90900237,-1531.324028,-1352.539882,-998.2278745,-486.2280961,150.4407845,227.1205479,159.4764068,93.93180552,69.39726085,7.503672546,-35.64230404,-1585.139751,-1376.136852,-1039.080313,-570.985538,112.2555523,152.4130606,59.63415739,30.21318099,56.02580664,-24.98372587,-16.54909963,-1548.171726,-1319.209521,-1005.924255,-538.1087451,132.0251481,133.9573753,44.0737951,27.28001086,69.54596092,-5.375945713,30.75790235,-1498.106328,-1288.80263,-961.6768225,-509.163614,115.3878981,146.8446876,20.42700099,-21.8013557,-14.85243809,-97.72007278,-81.23262741,-1458.332897,-1292.330028,-960.4426237,-530.3348642,70.48921923,109.7370836,21.16596989,-3.440001929,25.16491085,-32.95267961,-44.46379158,-1449.146694,-1317.543866,-987.2554895,-532.6990189,26.89068599,97.40543193,69.51516412,34.95055552,84.74439581,66.16004188,29.15860615,11.61417234
